"Date_InitialTag","Transect","TransectNum","NewTagNum","Species","Date_DocumentedDisease","Date_DocumentedMortality","immune_y/n","check_condition_initials","Date","Condition","Percentage","check_condition_notes"
"6/23/19","LAGOON",3,"21","MCAV","Healthy","Healthy","y","x","022024","Healthy",NA,NA
"6/23/19","LAGOON",3,"21","MCAV","Healthy","Healthy","y","x","042024","Healthy",NA,NA
"6/23/19","LAGOON",3,"21","MCAV","Healthy","Healthy","y","x","062024","Healthy",NA,NA
"6/23/19","LAGOON",3,"21","MCAV","Healthy","Healthy","y","x","082024","Healthy",NA,NA
"6/23/19","LAGOON",3,"21","MCAV","Healthy","Healthy","y","x","122024","Healthy",NA,NA
"6/23/19","LAGOON",3,"21","MCAV","Healthy","Healthy","y","x","062025","Healthy",NA,NA
"6/23/19","LAGOON",3,"22","MCAV","5/20/22","12/3/22","n","x","062019","Healthy",NA,NA
"6/23/19","LAGOON",3,"22","MCAV","5/20/22","12/3/22","n","x","052022","Diseased",NA,NA
"6/23/19","LAGOON",3,"22","MCAV","5/20/22","12/3/22","n","x","122022","Dead",NA,NA
"6/23/19","LAGOON",3,"22","MCAV","5/20/22","12/3/22","n","x","092023","Dead",NA,NA
"6/23/19","LAGOON",3,"22","MCAV","5/20/22","12/3/22","n","x","112023","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"22","MCAV","5/20/22","12/3/22","n","x","122023","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"22","MCAV","5/20/22","12/3/22","n","x","012024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"22","MCAV","5/20/22","12/3/22","n","x","022024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"22","MCAV","5/20/22","12/3/22","n","x","042024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"22","MCAV","5/20/22","12/3/22","n","x","062024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"22","MCAV","5/20/22","12/3/22","n","x","082024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"22","MCAV","5/20/22","12/3/22","n","x","122024","Not_visited",NA,NA
"6/23/19","LAGOON",3,"22","MCAV","5/20/22","12/3/22","n","x","062025","Not_visited",NA,NA
"6/23/19","LAGOON",3,"23","SSID","5/20/22","Diseased","n","x","062019","Healthy",NA,NA
"6/23/19","LAGOON",3,"23","SSID","5/20/22","Diseased","n","x","052022","Diseased",NA,NA
"6/23/19","LAGOON",3,"23","SSID","5/20/22","Diseased","n","x","122022","Diseased",NA,NA
"6/23/19","LAGOON",3,"23","SSID","5/20/22","Diseased","n","x","092023","Diseased",NA,NA
"6/23/19","LAGOON",3,"23","SSID","5/20/22","Diseased","n","x","112023","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"23","SSID","5/20/22","Diseased","n","x","122023","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"23","SSID","5/20/22","Diseased","n","x","012024","Diseased",NA,NA
"6/23/19","LAGOON",3,"23","SSID","5/20/22","Diseased","n","x","022024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"23","SSID","5/20/22","Diseased","n","x","042024","Diseased",NA,NA
"6/23/19","LAGOON",3,"23","SSID","5/20/22","Diseased","n","x","062024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"23","SSID","5/20/22","Diseased","n","x","082024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"23","SSID","5/20/22","Diseased","n","x","122024","Healthy",NA,NA
"6/23/19","LAGOON",3,"23","SSID","5/20/22","Diseased","n","x","062025","Diseased",NA,NA
"6/23/19","LAGOON",3,"24","PAST","Unknown","5/20/22","n","19/22","062019","Healthy",NA,NA
"6/23/19","LAGOON",3,"24","PAST","Unknown","5/20/22","n","19/22","052022","Healthy",NA,NA
"6/23/19","LAGOON",3,"24","PAST","Unknown","5/20/22","n","19/22","122022","Healthy",NA,NA
"6/23/19","LAGOON",3,"24","PAST","Unknown","5/20/22","n","19/22","092023","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"24","PAST","Unknown","5/20/22","n","19/22","112023","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"24","PAST","Unknown","5/20/22","n","19/22","122023","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"24","PAST","Unknown","5/20/22","n","19/22","012024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"24","PAST","Unknown","5/20/22","n","19/22","022024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"24","PAST","Unknown","5/20/22","n","19/22","042024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"24","PAST","Unknown","5/20/22","n","19/22","062024","Healthy",NA,NA
"6/23/19","LAGOON",3,"24","PAST","Unknown","5/20/22","n","19/22","082024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"24","PAST","Unknown","5/20/22","n","19/22","122024","Not_visited",NA,NA
"6/23/19","LAGOON",3,"24","PAST","Unknown","5/20/22","n","19/22","062025","Not_visited",NA,NA
"6/23/19","LAGOON",3,"24","SSID",NA,NA,"n","x","062019","Healthy",NA,NA
"6/23/19","LAGOON",3,"24","SSID",NA,NA,"n","x","052022","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"24","SSID",NA,NA,"n","x","122022","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"24","SSID",NA,NA,"n","x","092023","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"24","SSID",NA,NA,"n","x","112023","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"24","SSID",NA,NA,"n","x","122023","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"24","SSID",NA,NA,"n","x","012024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"24","SSID",NA,NA,"n","x","022024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"24","SSID",NA,NA,"n","x","042024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"24","SSID",NA,NA,"n","x","062024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"24","SSID",NA,NA,"n","x","082024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"24","SSID",NA,NA,"n","x","122024","Not_visited",NA,NA
"6/23/19","LAGOON",3,"24","SSID",NA,NA,"n","x","062025","Not_visited",NA,NA
"6/23/19","LAGOON",3,"26","SSID",NA,"5/20/22","n","x","062019","Healthy",NA,NA
"6/23/19","LAGOON",3,"26","SSID",NA,"5/20/22","n","x","052022","Diseased",NA,NA
"6/23/19","LAGOON",3,"26","SSID",NA,"5/20/22","n","x","122022","Diseased",NA,NA
"6/23/19","LAGOON",3,"26","SSID",NA,"5/20/22","n","x","092023","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"26","SSID",NA,"5/20/22","n","x","112023","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"26","SSID",NA,"5/20/22","n","x","122023","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"26","SSID",NA,"5/20/22","n","x","012024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"26","SSID",NA,"5/20/22","n","x","022024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"26","SSID",NA,"5/20/22","n","x","042024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"26","SSID",NA,"5/20/22","n","x","062024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"26","SSID",NA,"5/20/22","n","x","082024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"26","SSID",NA,"5/20/22","n","x","122024","Not_visited",NA,NA
"6/23/19","LAGOON",3,"26","SSID",NA,"5/20/22","n","x","062025","Not_visited",NA,NA
"6/23/19","LAGOON",3,"321","MMEA","Unknown","5/20/22","n","x","062019","Healthy",NA,NA
"6/23/19","LAGOON",3,"321","MMEA","Unknown","5/20/22","n","x","052022","Dead",NA,NA
"6/23/19","LAGOON",3,"321","MMEA","Unknown","5/20/22","n","x","122022","Dead",NA,NA
"6/23/19","LAGOON",3,"321","MMEA","Unknown","5/20/22","n","x","092023","Dead",NA,NA
"6/23/19","LAGOON",3,"321","MMEA","Unknown","5/20/22","n","x","112023","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"321","MMEA","Unknown","5/20/22","n","x","122023","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"321","MMEA","Unknown","5/20/22","n","x","012024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"321","MMEA","Unknown","5/20/22","n","x","022024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"321","MMEA","Unknown","5/20/22","n","x","042024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"321","MMEA","Unknown","5/20/22","n","x","062024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"321","MMEA","Unknown","5/20/22","n","x","082024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"321","MMEA","Unknown","5/20/22","n","x","122024","Not_visited",NA,NA
"6/23/19","LAGOON",3,"321","MMEA","Unknown","5/20/22","n","x","062025",NA,NA,NA
"6/23/19","LAGOON",3,"28","SSID","5/20/22","Diseased","n","x","062019","Healthy",NA,NA
"6/23/19","LAGOON",3,"28","SSID","5/20/22","Diseased","n","x","052022","Diseased",NA,NA
"6/23/19","LAGOON",3,"28","SSID","5/20/22","Diseased","n","x","122022","Diseased",NA,NA
"6/23/19","LAGOON",3,"28","SSID","5/20/22","Diseased","n","x","092023","Diseased",NA,NA
"6/23/19","LAGOON",3,"28","SSID","5/20/22","Diseased","n","x","112023","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"28","SSID","5/20/22","Diseased","n","x","122023","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"28","SSID","5/20/22","Diseased","n","x","012024","Diseased",NA,NA
"6/23/19","LAGOON",3,"28","SSID","5/20/22","Diseased","n","x","022024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"28","SSID","5/20/22","Diseased","n","x","042024","Diseased",NA,NA
"6/23/19","LAGOON",3,"28","SSID","5/20/22","Diseased","n","x","062024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"28","SSID","5/20/22","Diseased","n","x","082024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"28","SSID","5/20/22","Diseased","n","x","122024","Healthy",NA,NA
"6/23/19","LAGOON",3,"28","SSID","5/20/22","Diseased","n","x","062025","Diseased",NA,NA
"6/23/19","LAGOON",3,"345","MMEA","Unknown","5/20/22","n","x","062019","Healthy",NA,NA
"6/23/19","LAGOON",3,"345","MMEA","Unknown","5/20/22","n","x","052022","Dead",NA,NA
"6/23/19","LAGOON",3,"345","MMEA","Unknown","5/20/22","n","x","122022","Dead",NA,NA
"6/23/19","LAGOON",3,"345","MMEA","Unknown","5/20/22","n","x","092023","Dead",NA,NA
"6/23/19","LAGOON",3,"345","MMEA","Unknown","5/20/22","n","x","112023","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"345","MMEA","Unknown","5/20/22","n","x","122023","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"345","MMEA","Unknown","5/20/22","n","x","012024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"345","MMEA","Unknown","5/20/22","n","x","022024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"345","MMEA","Unknown","5/20/22","n","x","042024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"345","MMEA","Unknown","5/20/22","n","x","062024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"345","MMEA","Unknown","5/20/22","n","x","082024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"345","MMEA","Unknown","5/20/22","n","x","122024","Not_visited",NA,NA
"6/23/19","LAGOON",3,"345","MMEA","Unknown","5/20/22","n","x","062025",NA,NA,NA
"10/14/19","LAGOON",3,"30","PSTR","Unknown","5/20/22","n","x","062019","Healthy",NA,NA
"10/14/19","LAGOON",3,"30","PSTR","Unknown","5/20/22","n","x","052022","Dead",NA,NA
"10/14/19","LAGOON",3,"30","PSTR","Unknown","5/20/22","n","x","122022","Dead",NA,NA
"10/14/19","LAGOON",3,"30","PSTR","Unknown","5/20/22","n","x","092023","Dead",NA,NA
"10/14/19","LAGOON",3,"30","PSTR","Unknown","5/20/22","n","x","112023","Not_Visited",NA,NA
"10/14/19","LAGOON",3,"30","PSTR","Unknown","5/20/22","n","x","122023","Not_Visited",NA,NA
"10/14/19","LAGOON",3,"30","PSTR","Unknown","5/20/22","n","x","012024","Not_Visited",NA,NA
"10/14/19","LAGOON",3,"30","PSTR","Unknown","5/20/22","n","x","022024","Not_Visited",NA,NA
"10/14/19","LAGOON",3,"30","PSTR","Unknown","5/20/22","n","x","042024","Not_Visited",NA,NA
"10/14/19","LAGOON",3,"30","PSTR","Unknown","5/20/22","n","x","062024","Not_Visited",NA,NA
"10/14/19","LAGOON",3,"30","PSTR","Unknown","5/20/22","n","x","082024","Not_Visited",NA,NA
"10/14/19","LAGOON",3,"30","PSTR","Unknown","5/20/22","n","x","122024","Not_visited",NA,NA
"10/14/19","LAGOON",3,"30","PSTR","Unknown","5/20/22","n","x","062025","Not_visited",NA,NA
"10/14/19","LAGOON",3,"31","PSTR","Healthy","12/3/22","n","x","062019","Healthy",NA,NA
"10/14/19","LAGOON",3,"31","PSTR","Healthy","12/3/22","n","x","052022","Healthy",NA,NA
"10/14/19","LAGOON",3,"31","PSTR","Healthy","12/3/22","n","x","122022","Dead",NA,NA
"10/14/19","LAGOON",3,"31","PSTR","Healthy","12/3/22","n","x","092023","Dead",NA,NA
"10/14/19","LAGOON",3,"31","PSTR","Healthy","12/3/22","n","x","112023","Not_Visited",NA,NA
"10/14/19","LAGOON",3,"31","PSTR","Healthy","12/3/22","n","x","122023","Not_Visited",NA,NA
"10/14/19","LAGOON",3,"31","PSTR","Healthy","12/3/22","n","x","012024","Not_Visited",NA,NA
"10/14/19","LAGOON",3,"31","PSTR","Healthy","12/3/22","n","x","022024","Not_Visited",NA,NA
"10/14/19","LAGOON",3,"31","PSTR","Healthy","12/3/22","n","x","042024","Not_Visited",NA,NA
"10/14/19","LAGOON",3,"31","PSTR","Healthy","12/3/22","n","x","062024","Not_Visited",NA,NA
"10/14/19","LAGOON",3,"31","PSTR","Healthy","12/3/22","n","x","082024","Not_Visited",NA,NA
"10/14/19","LAGOON",3,"31","PSTR","Healthy","12/3/22","n","x","122024","Not_visited",NA,NA
"10/14/19","LAGOON",3,"31","PSTR","Healthy","12/3/22","n","x","062025","Not_visited",NA,NA
"10/14/19","LAGOON",3,"32","PSTR","Unknown","5/20/22","n","x","062019","Healthy",NA,NA
"10/14/19","LAGOON",3,"32","PSTR","Unknown","5/20/22","n","x","052022","Dead",NA,NA
"10/14/19","LAGOON",3,"32","PSTR","Unknown","5/20/22","n","x","122022","Dead",NA,NA
"10/14/19","LAGOON",3,"32","PSTR","Unknown","5/20/22","n","x","092023","Dead",NA,NA
"10/14/19","LAGOON",3,"32","PSTR","Unknown","5/20/22","n","x","112023","Not_Visited",NA,NA
"10/14/19","LAGOON",3,"32","PSTR","Unknown","5/20/22","n","x","122023","Not_Visited",NA,NA
"10/14/19","LAGOON",3,"32","PSTR","Unknown","5/20/22","n","x","012024","Not_Visited",NA,NA
"10/14/19","LAGOON",3,"32","PSTR","Unknown","5/20/22","n","x","022024","Not_Visited",NA,NA
"10/14/19","LAGOON",3,"32","PSTR","Unknown","5/20/22","n","x","042024","Not_Visited",NA,NA
"10/14/19","LAGOON",3,"32","PSTR","Unknown","5/20/22","n","x","062024","Not_Visited",NA,NA
"10/14/19","LAGOON",3,"32","PSTR","Unknown","5/20/22","n","x","082024","Not_Visited",NA,NA
"10/14/19","LAGOON",3,"32","PSTR","Unknown","5/20/22","n","x","122024","Not_visited",NA,NA
"10/14/19","LAGOON",3,"32","PSTR","Unknown","5/20/22","n","x","062025","Not_visited",NA,NA
"6/23/19","LAGOON",3,"33","SSID","12/3/22","Diseased","y","help (112023-062024 - DC?? Or just healthy?)","062019","Healthy",NA,NA
"6/23/19","LAGOON",3,"33","SSID","12/3/22","Diseased","y","help (112023-062024 - DC?? Or just healthy?)","052022","Healthy",NA,NA
"6/23/19","LAGOON",3,"33","SSID","12/3/22","Diseased","y","help (112023-062024 - DC?? Or just healthy?)","122022","Healthy",NA,NA
"6/23/19","LAGOON",3,"33","SSID","12/3/22","Diseased","y","help (112023-062024 - DC?? Or just healthy?)","092023","CLP,DC","50%,50%",NA
"6/23/19","LAGOON",3,"33","SSID","12/3/22","Diseased","y","help (112023-062024 - DC?? Or just healthy?)","112023","CLP,CLB","10%,5%",NA
"6/23/19","LAGOON",3,"33","SSID","12/3/22","Diseased","y","help (112023-062024 - DC?? Or just healthy?)","122023","DC","30%",NA
"6/23/19","LAGOON",3,"33","SSID","12/3/22","Diseased","y","help (112023-062024 - DC?? Or just healthy?)","012024","DC","30%",NA
"6/23/19","LAGOON",3,"33","SSID","12/3/22","Diseased","y","help (112023-062024 - DC?? Or just healthy?)","022024","DC","30%",NA
"6/23/19","LAGOON",3,"33","SSID","12/3/22","Diseased","y","help (112023-062024 - DC?? Or just healthy?)","042024","DC","30%",NA
"6/23/19","LAGOON",3,"33","SSID","12/3/22","Diseased","y","help (112023-062024 - DC?? Or just healthy?)","062024","DC","10%",NA
"6/23/19","LAGOON",3,"33","SSID","12/3/22","Diseased","y","help (112023-062024 - DC?? Or just healthy?)","082024","DC","40%",NA
"6/23/19","LAGOON",3,"33","SSID","12/3/22","Diseased","y","help (112023-062024 - DC?? Or just healthy?)","122024","Healthy",NA,NA
"6/23/19","LAGOON",3,"33","SSID","12/3/22","Diseased","y","help (112023-062024 - DC?? Or just healthy?)","062025","Healthy",NA,NA
"6/23/19","LAGOON",3,"34","PAST","Healthy","Healthy","y","x","062019","Healthy",NA,NA
"6/23/19","LAGOON",3,"34","PAST","Healthy","Healthy","y","x","052022","Healthy",NA,NA
"6/23/19","LAGOON",3,"34","PAST","Healthy","Healthy","y","x","122022","Healthy",NA,NA
"6/23/19","LAGOON",3,"34","PAST","Healthy","Healthy","y","x","092023","Healthy",NA,NA
"6/23/19","LAGOON",3,"34","PAST","Healthy","Healthy","y","x","112023","CLP","10%",NA
"6/23/19","LAGOON",3,"34","PAST","Healthy","Healthy","y","x","122023","Healthy",NA,NA
"6/23/19","LAGOON",3,"34","PAST","Healthy","Healthy","y","x","012024","Healthy",NA,NA
"6/23/19","LAGOON",3,"34","PAST","Healthy","Healthy","y","x","022024","Healthy",NA,NA
"6/23/19","LAGOON",3,"34","PAST","Healthy","Healthy","y","x","042024","Healthy",NA,NA
"6/23/19","LAGOON",3,"34","PAST","Healthy","Healthy","y","x","062024","Healthy",NA,NA
"6/23/19","LAGOON",3,"34","PAST","Healthy","Healthy","y","x","082024","Healthy",NA,NA
"6/23/19","LAGOON",3,"34","PAST","Healthy","Healthy","y","x","122024","Healthy",NA,NA
"6/23/19","LAGOON",3,"34","PAST","Healthy","Healthy","y","x","062025","Healthy",NA,NA
"6/23/19","LAGOON",3,"29","MMEA","Unknown","5/20/22","n","x","062019","Healthy",NA,NA
"6/23/19","LAGOON",3,"29","MMEA","Unknown","5/20/22","n","x","052022","Dead",NA,NA
"6/23/19","LAGOON",3,"29","MMEA","Unknown","5/20/22","n","x","122022","Dead",NA,NA
"6/23/19","LAGOON",3,"29","MMEA","Unknown","5/20/22","n","x","092023","Dead",NA,NA
"6/23/19","LAGOON",3,"29","MMEA","Unknown","5/20/22","n","x","112023","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"29","MMEA","Unknown","5/20/22","n","x","122023","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"29","MMEA","Unknown","5/20/22","n","x","012024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"29","MMEA","Unknown","5/20/22","n","x","022024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"29","MMEA","Unknown","5/20/22","n","x","042024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"29","MMEA","Unknown","5/20/22","n","x","062024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"29","MMEA","Unknown","5/20/22","n","x","082024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"29","MMEA","Unknown","5/20/22","n","x","122024","Not_visited",NA,NA
"6/23/19","LAGOON",3,"29","MMEA","Unknown","5/20/22","n","x","062025",NA,NA,NA
"6/23/19","LAGOON",3,"36","SSID","5/20/22","Diseased","n","help (diseased 042024?)","062019","Healthy",NA,NA
"6/23/19","LAGOON",3,"36","SSID","5/20/22","Diseased","n","help (diseased 042024?)","052022","Diseased","100%",NA
"6/23/19","LAGOON",3,"36","SSID","5/20/22","Diseased","n","help (diseased 042024?)","122022","Healthy",NA,NA
"6/23/19","LAGOON",3,"36","SSID","5/20/22","Diseased","n","help (diseased 042024?)","092023","DC","10%",NA
"6/23/19","LAGOON",3,"36","SSID","5/20/22","Diseased","n","help (diseased 042024?)","112023","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"36","SSID","5/20/22","Diseased","n","help (diseased 042024?)","122023","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"36","SSID","5/20/22","Diseased","n","help (diseased 042024?)","012024","Healthy",NA,NA
"6/23/19","LAGOON",3,"36","SSID","5/20/22","Diseased","n","help (diseased 042024?)","022024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"36","SSID","5/20/22","Diseased","n","help (diseased 042024?)","042024","Diseased",NA,NA
"6/23/19","LAGOON",3,"36","SSID","5/20/22","Diseased","n","help (diseased 042024?)","062024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"36","SSID","5/20/22","Diseased","n","help (diseased 042024?)","082024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"36","SSID","5/20/22","Diseased","n","help (diseased 042024?)","122024","Healthy",NA,NA
"6/23/19","LAGOON",3,"36","SSID","5/20/22","Diseased","n","help (diseased 042024?)","062025","Diseased",NA,NA
"5/20/22","LAGOON",3,"38","OFAV","Healthy","Healthy","y","x","062019",NA,NA,NA
"5/20/22","LAGOON",3,"38","OFAV","Healthy","Healthy","y","x","052022","Healthy",NA,NA
"5/20/22","LAGOON",3,"38","OFAV","Healthy","Healthy","y","x","122022","Healthy",NA,NA
"5/20/22","LAGOON",3,"38","OFAV","Healthy","Healthy","y","x","092023","Healthy",NA,NA
"5/20/22","LAGOON",3,"38","OFAV","Healthy","Healthy","y","x","112023","Healthy",NA,NA
"5/20/22","LAGOON",3,"38","OFAV","Healthy","Healthy","y","x","122023","Healthy",NA,NA
"5/20/22","LAGOON",3,"38","OFAV","Healthy","Healthy","y","x","012024","Healthy",NA,NA
"5/20/22","LAGOON",3,"38","OFAV","Healthy","Healthy","y","x","022024","Healthy",NA,NA
"5/20/22","LAGOON",3,"38","OFAV","Healthy","Healthy","y","x","042024","Healthy",NA,NA
"5/20/22","LAGOON",3,"38","OFAV","Healthy","Healthy","y","x","062024","Healthy",NA,NA
"5/20/22","LAGOON",3,"38","OFAV","Healthy","Healthy","y","x","082024","Healthy",NA,NA
"5/20/22","LAGOON",3,"38","OFAV","Healthy","Healthy","y","x","122024","Healthy",NA,NA
"5/20/22","LAGOON",3,"38","OFAV","Healthy","Healthy","y","x","062025","Healthy",NA,NA
"5/20/22","LAGOON",3,"39","OFAV","Healthy","Healthy","y","x","062019",NA,NA,NA
"5/20/22","LAGOON",3,"39","OFAV","Healthy","Healthy","y","x","052022","Healthy",NA,NA
"5/20/22","LAGOON",3,"39","OFAV","Healthy","Healthy","y","x","122022","Healthy",NA,NA
"5/20/22","LAGOON",3,"39","OFAV","Healthy","Healthy","y","x","092023","Healthy",NA,NA
"5/20/22","LAGOON",3,"39","OFAV","Healthy","Healthy","y","x","112023","Healthy",NA,NA
"5/20/22","LAGOON",3,"39","OFAV","Healthy","Healthy","y","x","122023","Healthy",NA,NA
"5/20/22","LAGOON",3,"39","OFAV","Healthy","Healthy","y","x","012024","Healthy",NA,NA
"5/20/22","LAGOON",3,"39","OFAV","Healthy","Healthy","y","x","022024","Healthy",NA,NA
"5/20/22","LAGOON",3,"39","OFAV","Healthy","Healthy","y","x","042024","Healthy",NA,NA
"5/20/22","LAGOON",3,"39","OFAV","Healthy","Healthy","y","x","062024","Healthy",NA,NA
"5/20/22","LAGOON",3,"39","OFAV","Healthy","Healthy","y","x","082024","Healthy",NA,NA
"5/20/22","LAGOON",3,"39","OFAV","Healthy","Healthy","y","x","122024","Healthy",NA,NA
"5/20/22","LAGOON",3,"39","OFAV","Healthy","Healthy","y","x","062025","Healthy",NA,NA
"6/23/19","LAGOON",3,"65","SSID","5/20/22","Diseased","n","help (dead in 122022 or 092023?)","062019","Healthy",NA,NA
"6/23/19","LAGOON",3,"65","SSID","5/20/22","Diseased","n","help (dead in 122022 or 092023?)","052022","Diseased",NA,NA
"6/23/19","LAGOON",3,"65","SSID","5/20/22","Diseased","n","help (dead in 122022 or 092023?)","122022","Diseased",NA,NA
"6/23/19","LAGOON",3,"65","SSID","5/20/22","Diseased","n","help (dead in 122022 or 092023?)","092023","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"65","SSID","5/20/22","Diseased","n","help (dead in 122022 or 092023?)","112023","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"65","SSID","5/20/22","Diseased","n","help (dead in 122022 or 092023?)","122023","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"65","SSID","5/20/22","Diseased","n","help (dead in 122022 or 092023?)","012024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"65","SSID","5/20/22","Diseased","n","help (dead in 122022 or 092023?)","022024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"65","SSID","5/20/22","Diseased","n","help (dead in 122022 or 092023?)","042024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"65","SSID","5/20/22","Diseased","n","help (dead in 122022 or 092023?)","062024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"65","SSID","5/20/22","Diseased","n","help (dead in 122022 or 092023?)","082024","Not_Visited",NA,NA
"6/23/19","LAGOON",3,"65","SSID","5/20/22","Diseased","n","help (dead in 122022 or 092023?)","122024","CLP","5%",NA
"6/23/19","LAGOON",3,"65","SSID","5/20/22","Diseased","n","help (dead in 122022 or 092023?)","062025","Diseased",NA,NA
"12/3/22","LAGOON",3,"66","OFAV",NA,NA,"y","x","062019",NA,NA,NA
"12/3/22","LAGOON",3,"66","OFAV",NA,NA,"y","x","052022",NA,NA,NA
"12/3/22","LAGOON",3,"66","OFAV",NA,NA,"y","x","122022","Healthy",NA,NA
"12/3/22","LAGOON",3,"66","OFAV",NA,NA,"y","x","092023","Healthy",NA,NA
"12/3/22","LAGOON",3,"66","OFAV",NA,NA,"y","x","112023","Healthy",NA,NA
"12/3/22","LAGOON",3,"66","OFAV",NA,NA,"y","x","122023","Healthy",NA,NA
"12/3/22","LAGOON",3,"66","OFAV",NA,NA,"y","x","012024","Healthy",NA,NA
"12/3/22","LAGOON",3,"66","OFAV",NA,NA,"y","x","022024","Healthy",NA,NA
"12/3/22","LAGOON",3,"66","OFAV",NA,NA,"y","x","042024","Healthy",NA,NA
"12/3/22","LAGOON",3,"66","OFAV",NA,NA,"y","x","062024","Healthy",NA,NA
"12/3/22","LAGOON",3,"66","OFAV",NA,NA,"y","x","082024","Healthy",NA,NA
"12/3/22","LAGOON",3,"66","OFAV",NA,NA,"y","x","122024","Healthy",NA,NA
"12/3/22","LAGOON",3,"66","OFAV",NA,NA,"y","x","062025",NA,NA,NA
"12/3/22","LAGOON",3,"67","MCAV","12/3/22","9/25/23","n","x","062019",NA,NA,NA
"12/3/22","LAGOON",3,"67","MCAV","12/3/22","9/25/23","n","x","052022",NA,NA,NA
"12/3/22","LAGOON",3,"67","MCAV","12/3/22","9/25/23","n","x","122022","Diseased",NA,NA
"12/3/22","LAGOON",3,"67","MCAV","12/3/22","9/25/23","n","x","092023","Dead",NA,NA
"12/3/22","LAGOON",3,"67","MCAV","12/3/22","9/25/23","n","x","112023","Not_Visited",NA,NA
